held_out_device,held_out_study,held_out_family,method,row_position,crossbar_size,requested_weight_bits,adc_bits,mapping_strategy,cost_proxy,actual_accuracy,predicted_accuracy,is_true_pareto,is_predicted_pareto
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,144,16,7,4,IDEALIZED_SINGLE_PAIR_GRADUAL,12800.0,95.16,84.06751947338765,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,145,128,6,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,94.55,82.83743691744709,True,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,146,128,4,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,94.47,83.06519206231678,False,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,147,128,7,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,94.43,81.84892530927732,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,148,128,8,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,94.36,82.65611681453353,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,149,128,5,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,94.33,82.09528629888901,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,150,256,8,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,94.11,82.00943433565195,True,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,151,32,6,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,94.08,80.28095969865264,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,152,256,6,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,94.07,81.8116967196022,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,153,256,7,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,94.02,81.22448148156585,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,154,32,7,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,93.95,79.67582460426982,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,155,32,8,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,93.93,81.45644616491775,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,156,32,4,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,93.82,80.27729374037078,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,157,32,5,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,93.81,80.7450285256525,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,158,256,4,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,93.7,81.79382352424693,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,159,256,5,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,93.6,81.21590884564453,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,160,256,3,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,92.25,92.21206517620635,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,161,16,3,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,92.23,92.08089539778692,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,162,64,3,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,92.23,92.09201395197279,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,163,256,3,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,92.23,91.6731826644491,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,164,64,3,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,92.22,92.19833845627741,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,165,128,3,10,IDEALIZED_SINGLE_PAIR_GRADUAL,16384.0,92.21,92.18083660219185,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,166,32,3,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,92.21,92.224960890718,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,167,32,3,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,92.21,92.15759991061668,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,168,16,3,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,92.21,92.22655710711179,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,169,128,3,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,92.2,92.09291188201833,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,170,32,3,7,IDEALIZED_SINGLE_PAIR_GRADUAL,26624.0,92.19,91.33525111184252,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,171,16,3,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,92.19,92.20256175432935,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,172,32,3,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,92.19,92.05915923077097,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,173,128,3,8,IDEALIZED_SINGLE_PAIR_GRADUAL,4096.0,92.19,91.80960316364776,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,174,256,3,7,IDEALIZED_SINGLE_PAIR_GRADUAL,1280.0,92.18,88.77208386706418,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,175,256,3,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,92.17,92.11452659024307,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,176,64,3,8,IDEALIZED_SINGLE_PAIR_GRADUAL,14336.0,92.17,92.00309565677951,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,177,16,3,7,IDEALIZED_SINGLE_PAIR_GRADUAL,102400.0,92.16,91.84638110409361,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,178,32,3,6,IDEALIZED_SINGLE_PAIR_GRADUAL,13312.0,92.14,89.53292969619329,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,179,16,3,6,IDEALIZED_SINGLE_PAIR_GRADUAL,51200.0,92.14,91.06203887897225,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,180,64,3,6,IDEALIZED_SINGLE_PAIR_GRADUAL,3584.0,92.13,88.3776627444277,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,181,128,3,7,IDEALIZED_SINGLE_PAIR_GRADUAL,2048.0,92.12,89.21677832527759,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,182,128,3,6,IDEALIZED_SINGLE_PAIR_GRADUAL,1024.0,92.11,86.0416151661868,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,183,64,3,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,92.03,90.58556972782976,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,184,256,3,6,IDEALIZED_SINGLE_PAIR_GRADUAL,640.0,91.71,85.62764842136463,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,185,16,3,5,IDEALIZED_SINGLE_PAIR_GRADUAL,25600.0,91.65,88.38224622460709,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,186,32,3,5,IDEALIZED_SINGLE_PAIR_GRADUAL,6656.0,91.11,85.89189652307594,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,187,64,8,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,91.09,75.37213511429901,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,188,64,6,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,91.0,74.73205304382358,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,189,64,4,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,90.93,74.69069699402063,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,190,64,7,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,90.85,75.28589106351498,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,191,16,3,4,IDEALIZED_SINGLE_PAIR_GRADUAL,12800.0,90.68,78.96575954581853,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,192,64,5,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,90.5,74.87686991431119,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,193,64,3,5,IDEALIZED_SINGLE_PAIR_GRADUAL,1792.0,90.46,82.94727007636803,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,194,32,3,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,89.89,75.33501959727789,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,195,128,3,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,88.68,77.37687079115663,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,196,256,3,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,88.67,76.37603680455166,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,197,64,3,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,85.99,69.01720506818177,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,198,128,4,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,84.3,62.706424536385214,True,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,199,128,6,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,83.23,62.84855083022044,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,200,256,4,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,83.11,60.265914756181736,True,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,201,128,8,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,82.98,63.59307660085342,False,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,202,128,7,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,82.79,62.891213595353975,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,203,128,5,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,82.7,62.55480528926123,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,204,256,5,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,80.43,59.15387418073442,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,205,256,6,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,80.14,59.668866795657145,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,206,256,8,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,79.88,59.28114164838267,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,207,256,7,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,79.87,59.079571748901195,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,208,128,3,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,77.81,60.77443379072401,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,209,256,3,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,73.61,56.27839515018307,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,210,64,2,4,IDEALIZED_SINGLE_PAIR_GRADUAL,896.0,12.59,11.148466539285439,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,211,256,2,6,IDEALIZED_SINGLE_PAIR_GRADUAL,640.0,12.1,10.839350016434368,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,212,32,2,4,IDEALIZED_SINGLE_PAIR_GRADUAL,3328.0,12.04,10.952563193558081,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,213,16,2,4,IDEALIZED_SINGLE_PAIR_GRADUAL,12800.0,11.7,11.09832350958346,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,214,256,2,4,IDEALIZED_SINGLE_PAIR_GRADUAL,160.0,11.66,9.893408211681079,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,215,128,2,6,IDEALIZED_SINGLE_PAIR_GRADUAL,1024.0,11.64,10.977770819719584,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,216,64,2,6,IDEALIZED_SINGLE_PAIR_GRADUAL,3584.0,11.64,11.00261325560404,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,217,128,2,4,IDEALIZED_SINGLE_PAIR_GRADUAL,256.0,11.6,10.412162369431318,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,218,128,2,7,IDEALIZED_SINGLE_PAIR_GRADUAL,2048.0,11.53,11.182712872514564,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,219,16,2,6,IDEALIZED_SINGLE_PAIR_GRADUAL,51200.0,11.52,11.218216548381356,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,220,32,2,6,IDEALIZED_SINGLE_PAIR_GRADUAL,13312.0,11.52,11.056495958155788,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,221,32,2,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,11.47,11.245433217328415,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,222,256,2,7,IDEALIZED_SINGLE_PAIR_GRADUAL,1280.0,11.47,11.129221146458132,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,223,16,2,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,11.46,11.322711203048586,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,224,256,2,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,11.44,11.24127428915813,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,225,128,2,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,11.43,11.28170449060212,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,226,64,2,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,11.4,11.232747325326203,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,227,16,2,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,11.39,11.42036462809912,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,228,16,2,7,IDEALIZED_SINGLE_PAIR_GRADUAL,102400.0,11.39,11.298773497567788,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,229,128,2,8,IDEALIZED_SINGLE_PAIR_GRADUAL,4096.0,11.29,11.47668511506897,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,230,32,2,7,IDEALIZED_SINGLE_PAIR_GRADUAL,26624.0,11.29,11.262915891551248,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,231,256,2,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,11.26,11.44916469725537,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,232,32,2,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,11.24,11.359275842671686,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,233,16,2,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,11.2,11.4060835492789,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,234,256,2,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,11.19,11.34053123320875,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,235,128,2,10,IDEALIZED_SINGLE_PAIR_GRADUAL,16384.0,11.18,11.318064571127355,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,236,32,2,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,11.17,11.288605555388896,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,237,16,2,5,IDEALIZED_SINGLE_PAIR_GRADUAL,25600.0,11.16,11.220811552971028,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,238,64,2,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,11.15,11.277515838873528,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,239,64,2,8,IDEALIZED_SINGLE_PAIR_GRADUAL,14336.0,11.14,11.367591534776787,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,240,64,2,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,11.11,11.034545019525442,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,241,64,2,5,IDEALIZED_SINGLE_PAIR_GRADUAL,1792.0,11.07,11.225169930208855,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,242,32,2,5,IDEALIZED_SINGLE_PAIR_GRADUAL,6656.0,10.91,11.269256545852416,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,243,128,2,5,IDEALIZED_SINGLE_PAIR_GRADUAL,512.0,10.7,11.16333215270755,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,HARDWARE_ONLY,244,256,2,5,IDEALIZED_SINGLE_PAIR_GRADUAL,320.0,10.07,11.038782858251222,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,0,128,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,4096.0,96.32,96.27469494444436,True,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,1,16,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,96.31,96.27605586507943,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,2,16,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,96.3,96.28525609523814,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,3,64,6,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,96.3,96.22144229365078,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,4,32,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,96.3,96.2806417236651,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,5,256,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,96.3,96.28785334126997,False,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,6,64,8,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,96.3,96.18602155194802,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,7,16,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,96.28,96.27946733333336,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,8,128,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,16384.0,96.28,96.28860586507949,False,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,9,64,7,7,IDEALIZED_SINGLE_PAIR_GRADUAL,7168.0,96.27,96.20596061111105,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,10,64,6,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,96.27,96.28348054906185,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,11,16,8,6,IDEALIZED_SINGLE_PAIR_GRADUAL,51200.0,96.27,96.16886156349186,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,12,32,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.26,96.2522661825396,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,13,64,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.26,96.27446281818196,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,14,32,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,96.26,96.25909265079368,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,15,256,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,96.26,96.23090650793652,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,16,256,8,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,96.26,96.20901969841262,True,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,17,32,8,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.25,96.23425034126987,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,18,16,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,96.25,96.26149859451667,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,19,32,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,96.25,96.21445877777761,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,20,32,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,106496.0,96.25,96.26779855483404,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,21,256,6,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,96.25,96.26782380158718,False,True
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,22,128,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,96.25,96.25447857142865,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,23,64,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.25,96.24503325396826,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,24,64,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,28672.0,96.24,96.24082978715725,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,25,256,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,96.24,96.23063759523814,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,26,256,6,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,96.24,96.25704773809525,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,27,16,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,819200.0,96.24,96.2603907056278,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,28,16,6,6,IDEALIZED_SINGLE_PAIR_GRADUAL,51200.0,96.24,96.17550418253951,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,29,32,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,212992.0,96.24,96.26321403102453,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,30,32,5,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.23,96.12668411038969,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,31,16,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,409600.0,96.23,96.21237577777767,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,32,32,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,53248.0,96.23,96.22557483333333,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,33,64,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,14336.0,96.23,96.21151629365065,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,34,128,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,4096.0,96.23,96.2039871746031,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,35,256,8,9,IDEALIZED_SINGLE_PAIR_GRADUAL,5120.0,96.22,96.22659453968262,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,36,64,8,10,IDEALIZED_SINGLE_PAIR_GRADUAL,57344.0,96.22,96.24428380158727,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,37,32,6,7,IDEALIZED_SINGLE_PAIR_GRADUAL,26624.0,96.22,96.24574820634913,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,38,256,7,10,IDEALIZED_SINGLE_PAIR_GRADUAL,10240.0,96.22,96.22035456060598,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,39,128,7,9,IDEALIZED_SINGLE_PAIR_GRADUAL,8192.0,96.22,96.23080959523811,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,40,256,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,2560.0,96.22,96.22796080158722,False,False
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,FULL_DEVICE_AWARE,41,16,7,8,IDEALIZED_SINGLE_PAIR_GRADUAL,204800.0,96.22,96.22683093650798,False,False
