device_on_off_ratio,device_log10_on_off_ratio,state_count_available,physical_state_count,device_conductance_mode,mapping_strategy,precision_basis,crossbar_size,requested_weight_bits,effective_weight_levels,slices_per_branch,physical_cells_per_weight,adc_bits,estimated_memristor_cells,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy,predicted_accuracy,tree_disagreement,historical_mean_abs_error_pp,historical_median_abs_error_pp,historical_max_abs_error_pp,historical_validation_rows,validation_adjusted_score,custom_device_name,input_on_off_ratio,input_fixed_state_count,descriptor_distance_to_nearest_known,nearest_known_device
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,4,15,0,2,10,203264,10,1024,10240,96.06542692857143,0.012485824826720393,0.026657990072148103,0.01926421428571955,0.0900187301587323,50,96.03876893849927,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,4,203264,10,16,160,80.28861214285713,1.8711302722850012,13.919160204920638,10.042912369047627,70.25846577777777,50,66.36945193793649,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,5,203264,10,32,320,93.82158877200578,0.144611828996284,7.025727251546232,0.8051925674603169,68.3627975793651,50,86.79586152045955,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,6,203264,10,64,640,95.73179102958154,0.07221437802822858,2.0809634262481946,0.2142176428571431,35.75193733333334,50,93.65082760333335,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,7,203264,10,128,1280,96.12381119047619,0.043645203992297654,0.885069303780663,0.05736126984126595,20.295167404761912,50,95.23874188669552,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,8,203264,10,256,2560,96.13193931746032,0.022304037135154428,0.22662615883117035,0.03160561507935705,3.95275866017316,50,95.90531315862916,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,9,203264,10,512,5120,96.13968551587301,0.013792451587857309,0.05043705829726089,0.01940974747475365,0.5000176839826906,50,96.08924845757575,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,5,31,0,2,10,203264,10,1024,10240,96.13995975396826,0.009815557222397272,0.02111627759018911,0.0175044087301685,0.0817694603174743,50,96.11884347637806,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,4,203264,10,16,160,80.25977726190476,1.3575586390615442,13.969023790101014,10.321569785714296,70.71995749999999,50,66.29075347180374,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,5,203264,10,32,320,94.0391067063492,0.08289192059847764,7.01237709210456,0.8314496984126905,66.34385122222221,50,87.02672961424464,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,6,203264,10,64,640,95.83321946608947,0.050708565019993046,2.034615817186146,0.17045995634919103,36.00001183333333,50,93.79860364890332,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,7,203264,10,128,1280,96.17979121978023,0.027791116763528953,0.8451837421933613,0.05234217063491535,20.136902658730165,50,95.33460747758687,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,8,203264,10,256,2560,96.26185204395605,0.025825516676745385,0.21888017979797975,0.0429856468253859,3.415293729437224,50,96.04297186415808,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,9,203264,10,512,5120,96.24959445238096,0.01989357610094927,0.06404480457431613,0.02445925793650615,0.5736801825396753,50,96.18554964780664,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,6,63,0,2,10,203264,10,1024,10240,96.2908803088023,0.015266318791685982,0.02638976379509553,0.0152372420634918,0.1051215252525281,50,96.2644905450072,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,4,203264,10,16,160,80.10830342857143,1.1507191733606768,13.927371091370853,10.174159861111118,70.80504147619047,50,66.18093233720057,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,5,203264,10,32,320,94.04682162698413,0.05640326655377045,6.944436995710955,0.855000000000004,66.56627312698411,50,87.10238463127317,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,6,203264,10,64,640,95.84266808513709,0.0408724754346696,2.017503891731603,0.166613761904756,35.59298890476191,50,93.82516419340548,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,7,203264,10,128,1280,96.16305293839494,0.01717955293998931,0.8531577695038272,0.0404068968253952,20.48204308802308,50,95.30989516889112,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,8,203264,10,256,2560,96.23604947186148,0.014075274615017104,0.2082744928715715,0.0183501865079378,3.5959328152958108,50,96.02777497898991,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,9,203264,10,512,5120,96.2306244126984,0.010973302735169659,0.057870747806638534,0.02443523412696885,0.669686317460318,50,96.17275366489177,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,7,127,0,2,10,203264,10,1024,10240,96.22287642929292,0.013961488997172184,0.02400909344877443,0.015000000000000499,0.1025589603174523,50,96.19886733584416,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,4,203264,10,16,160,80.10907709523809,1.0999089334120709,13.958002076608947,10.419667932539689,70.80504147619047,50,66.15107501862914,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,5,203264,10,32,320,94.06031176984126,0.059461748015192856,6.973020244191365,0.7867484801587352,66.71240512698412,50,87.0872915256499,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,6,203264,10,64,640,95.83643053751804,0.03882815809350088,2.017943220014431,0.1567341547619065,35.172635238095246,50,93.81848731750361,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,7,203264,10,128,1280,96.16776102930403,0.026830837018521705,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.31325855385836,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,8,203264,10,256,2560,96.23127791630591,0.019240011385488368,0.21772958133089013,0.038032623015858705,3.505100402597406,50,96.01354833497503,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,9,203264,10,512,5120,96.225538484127,0.014738953640510782,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.16632966820737,TestGradual,50.0,0,0.020908117274374895,HfOx_01
50.0,1.6989700043360187,0,0,GRADUAL_MULTILEVEL,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,256,8,255,0,2,10,203264,10,1024,10240,96.23558642857144,0.017546265381997453,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.20813065154069,TestGradual,50.0,0,0.020908117274374895,HfOx_01
